# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  513       3.402261537245e-10       9.798252227837e-13      -6.170066222944e-12       8.289466785809e-15       6.713948804162e-14       1.252552666215e-15       4.650317200091e-16 
  514       3.409466547540e-10       9.718247914859e-13      -6.014419239666e-12       8.315399172914e-15       6.667827034194e-14       1.227518942111e-15       4.523303721959e-16 
  515       3.416395170041e-10       9.644017661046e-13      -5.857020059344e-12       8.341255195535e-15       6.622106710856e-14       1.203658496271e-15       4.396729770602e-16 
  516       3.423043430732e-10       9.575657843156e-13      -5.697971635851e-12       8.367030594150e-15       6.576782560712e-14       1.180957221102e-15       4.270592622563e-16 
  517       3.429407330668e-10       9.513265476936e-13      -5.537378636658e-12       8.392721057575e-15       6.531849130272e-14       1.159400611606e-15       4.144889355382e-16 
  518       3.435482845901e-10       9.456938218764e-13      -5.375347451201e-12       8.418322222728e-15       6.487300784915e-14       1.138973763148e-15       4.019616846303e-16 
  519       3.441265927426e-10       9.406774367296e-13      -5.211986199264e-12       8.443829674406e-15       6.443131707827e-14       1.119661369236e-15       3.894771770975e-16 
  520       3.446752501107e-10       9.362872865107e-13      -5.047404739343e-12       8.469238945050e-15       6.399335898924e-14       1.101447719289e-15       3.770350602156e-16 
  521       3.451938467617e-10       9.325333300337e-13      -4.881714677028e-12       8.494545514514e-15       6.355907173787e-14       1.084316696415e-15       3.646349608414e-16 
  522       3.456819702371e-10       9.294255908339e-13      -4.715029373370e-12       8.519744809839e-15       6.312839162590e-14       1.068251775178e-15       3.522764852832e-16 
  523       3.461392055462e-10       9.269741573315e-13      -4.547463953259e-12       8.544832205021e-15       6.270125309027e-14       1.053236019380e-15       3.399592191708e-16 
  524       3.465651351598e-10       9.251891829970e-13      -4.379135313796e-12       8.569803020777e-15       6.227758869247e-14       1.039252079826e-15       3.276827273261e-16 
  525       3.469593390033e-10       9.240808865150e-13      -4.210162132667e-12       8.594652524320e-15       6.185732910783e-14       1.026282192102e-15       3.154465536331e-16 
  526       3.473213944505e-10       9.236595519487e-13      -4.040664876518e-12       8.619375929128e-15       6.144040311476e-14       1.014308174347e-15       3.032502209084e-16 
  527       3.476509701012e-10       9.239337333377e-13      -3.870757354799e-12       8.643968878509e-15       6.102674887592e-14       1.003314018924e-15       2.910935071026e-16 
  528       3.479481099745e-10       9.249048136462e-13      -3.700521107883e-12       8.668428911468e-15       6.061634814566e-14       9.932937506243e-16       2.789772825538e-16 
  529       3.482129571509e-10       9.265722958804e-13      -3.530030328174e-12       8.692754036872e-15       6.020919298609e-14       9.842437810831e-16       2.669026955997e-16 
  530       3.484456607319e-10       9.289355844559e-13      -3.359360255372e-12       8.716942253284e-15       5.980527455494e-14       9.761603334022e-16       2.548708983270e-16 
  531       3.486463758740e-10       9.319939845875e-13      -3.188587181206e-12       8.740991548948e-15       5.940458309971e-14       9.690394410447e-16       2.428830465612e-16 
  532       3.488152638226e-10       9.357467016798e-13      -3.017788454153e-12       8.764899901766e-15       5.900710795187e-14       9.628769467268e-16       2.309402998556e-16 
  533       3.489524919459e-10       9.401928407165e-13      -2.847042484175e-12       8.788665279271e-15       5.861283752100e-14       9.576685013090e-16       2.190438214813e-16 
  534       3.490582337693e-10       9.453314056515e-13      -2.676428747437e-12       8.812285638612e-15       5.822175928897e-14       9.534095626888e-16       2.071947784161e-16 
  535       3.491326690085e-10       9.511612987980e-13      -2.506027791044e-12       8.835758926530e-15       5.783385980411e-14       9.500953946926e-16       1.953943413344e-16 
  536       3.491759836043e-10       9.576813202192e-13      -2.335921237762e-12       8.859083079335e-15       5.744912467538e-14       9.477210659672e-16       1.836436845963e-16 
  537       3.491883697561e-10       9.648901671183e-13      -2.166191790747e-12       8.882256022886e-15       5.706753856653e-14       9.462814488722e-16       1.719439862372e-16 
  538       3.491700259561e-10       9.727864332285e-13      -1.996923238275e-12       8.905275672569e-15       5.668908519029e-14       9.457712183718e-16       1.602964279573e-16 
  539       3.491211570231e-10       9.813686082029e-13      -1.828200458468e-12       8.928139933275e-15       5.631374730250e-14       9.461848509271e-16       1.487021951111e-16 
  540       3.490419741362e-10       9.906350770050e-13      -1.660109424021e-12       8.950846699379e-15       5.594150669632e-14       9.475166233875e-16       1.371624766966e-16 
  541       3.489326948695e-10       1.000584119299e-12      -1.492737206930e-12       8.973393854718e-15       5.557234419638e-14       9.497606118831e-16       1.256784653450e-16 
  542       3.487935432254e-10       1.011213908838e-12      -1.326171983222e-12       8.995779272569e-15       5.520623965295e-14       9.529106907168e-16       1.142513573100e-16 
  543       3.486247496686e-10       1.022522512857e-12      -1.160503037677e-12       9.018000815627e-15       5.484317193611e-14       9.569605312558e-16       1.028823524573e-16 
  544       3.484265511605e-10       1.034507891462e-12      -9.958207685633e-13       9.040056335985e-15       5.448311892991e-14       9.619036008240e-16       9.157265425412e-17 
  545       3.481991911928e-10       1.047167897018e-12      -8.322166923578e-13       9.061943675113e-15       5.412605752656e-14       9.677331615937e-16       8.032346975844e-17 
  546       3.479429198215e-10       1.060500273541e-12      -6.697834484784e-13       9.083660663832e-15       5.377196362057e-14       9.744422694778e-16       6.913600960873e-17 
  547       3.476579937009e-10       1.074502656090e-12      -5.086148040099e-13       9.105205122297e-15       5.342081210297e-14       9.820237730216e-16       5.801148801321e-17 
  548       3.473446761175e-10       1.089172570151e-12      -3.488056584317e-13       9.126574859973e-15       5.307257685540e-14       9.904703122949e-16       4.695112273935e-17 
  549       3.470032370242e-10       1.104507431036e-12      -1.904520483456e-13       9.147767675614e-15       5.272723074436e-14       9.997743177841e-16       3.595613510335e-17 
  550       3.466339530739e-10       1.120504543263e-12      -3.365115220321e-14       9.168781357241e-15       5.238474561531e-14       1.009928009284e-15       2.502774995952e-17 
  551       3.462371076535e-10       1.137161099954e-12       1.214987049660e-13       9.189613682122e-15       5.204509228690e-14       1.020923394789e-15       1.416719568980e-17 
  552       3.458129909185e-10       1.154474182224e-12       2.748980468275e-13       9.210262416747e-15       5.170824054510e-14       1.032752269387e-15       3.375704193183e-18 
  553       3.453618998258e-10       1.172440758564e-12       4.264462410139e-13       9.230725316811e-15       5.137415913736e-14       1.045406214150e-15      -7.345489124852e-18 
  554       3.448841381688e-10       1.191057684242e-12       5.760414943971e-13       9.251000127187e-15       5.104281576683e-14       1.058876595026e-15      -1.799514536286e-17 
  555       3.443800166105e-10       1.210321700685e-12       7.235808483612e-13       9.271084581910e-15       5.071417708647e-14       1.073154561731e-15      -2.857202213400e-17 
  556       3.438498527181e-10       1.230229434870e-12       8.689601740743e-13       9.290976404151e-15       5.038820869326e-14       1.088231046643e-15      -3.907487357657e-17 
  557       3.432939709966e-10       1.250777398720e-12       1.012074167761e-12       9.310673306196e-15       5.006487512236e-14       1.104096763690e-15      -4.950245036458e-17 
  558       3.427127029226e-10       1.271961988486e-12       1.152816345976e-12       9.330172989428e-15       4.974413984125e-14       1.120742207245e-15      -5.985349971828e-17 
  559       3.421063869789e-10       1.293779484143e-12       1.291079040873e-12       9.349473144300e-15       4.942596524395e-14       1.138157651018e-15      -7.012676541470e-17 
  560       3.414753686876e-10       1.316226048777e-12       1.426753395483e-12       9.368571450317e-15       4.911031264514e-14       1.156333146948e-15      -8.032098779825e-17 
  561       3.408200006449e-10       1.339297727976e-12       1.559729358979e-12       9.387465576014e-15       4.879714227437e-14       1.175258524091e-15      -9.043490379121e-17 
  562       3.401406425545e-10       1.362990449221e-12       1.689895681955e-12       9.406153178933e-15       4.848641327018e-14       1.194923387517e-15      -1.004672469043e-16 
  563       3.394376612616e-10       1.387300021276e-12       1.817139911696e-12       9.424631905602e-15       4.817808367432e-14       1.215317117203e-15      -1.104167472473e-16 
  564       3.387114307871e-10       1.412222133574e-12       1.941348387449e-12       9.442899391516e-15       4.787211042591e-14       1.236428866916e-15      -1.202821315395e-16 
  565       3.379623323615e-10       1.437752355614e-12       2.062406235698e-12       9.460953261109e-15       4.756844935556e-14       1.258247563117e-15      -1.300621231202e-16 
  566       3.371907646109e-10       1.463885332941e-12       2.180211232964e-12       9.478791609626e-15       4.726706191891e-14       1.280761415340e-15      -1.397556007127e-16 
  567       3.363971743345e-10       1.490612353607e-12       2.294715795687e-12       9.496414462380e-15       4.696793559926e-14       1.303956435771e-15      -1.493620791821e-16 
  568       3.355820265860e-10       1.517923717903e-12       2.405886061266e-12       9.513822352993e-15       4.667106401829e-14       1.327817879396e-15      -1.588812411664e-16 
  569       3.347457946309e-10       1.545809535188e-12       2.513688118729e-12       9.531015845061e-15       4.637644024094e-14       1.352330727776e-15      -1.683127795122e-16 
  570       3.338889599840e-10       1.574259722978e-12       2.618088009190e-12       9.547995532314e-15       4.608405677210e-14       1.377479687752e-15      -1.776563973445e-16 
  571       3.330120124472e-10       1.603264006039e-12       2.719051726311e-12       9.564762038775e-15       4.579390555330e-14       1.403249190158e-15      -1.869118081368e-16 
  572       3.321154501474e-10       1.632811915475e-12       2.816545216754e-12       9.581316018919e-15       4.550597795940e-14       1.429623388528e-15      -1.960787357810e-16 
  573       3.311997795741e-10       1.662892787816e-12       2.910534380643e-12       9.597658157829e-15       4.522026479528e-14       1.456586157803e-15      -2.051569146569e-16 
  574       3.302655156171e-10       1.693495764112e-12       3.000985072020e-12       9.613789171356e-15       4.493675629252e-14       1.484121093046e-15      -2.141460897027e-16 
  575       3.293131816047e-10       1.724609789016e-12       3.087863099305e-12       9.629709806280e-15       4.465544210611e-14       1.512211508149e-15      -2.230460164846e-16 
  576       3.283433093407e-10       1.756223609882e-12       3.171134225750e-12       9.645420840463e-15       4.437631131110e-14       1.540840434538e-15      -2.318564612668e-16 
  577       3.273564391430e-10       1.788325775848e-12       3.250764169898e-12       9.660923083013e-15       4.409935239933e-14       1.569990619890e-15      -2.405772010811e-16 
