# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1418       1.133256746031e-10       1.891705054012e-12      -7.140331118249e-12       0.000000000000e+00       1.479591297474e-15       5.376052352064e-16      -4.007704021235e-17 
 1419       1.134012439999e-10       1.869525564975e-12      -7.056449428581e-12       0.000000000000e+00       1.475478598146e-15       5.369646415336e-16      -3.930188991616e-17 
 1420       1.134698997227e-10       1.847716231109e-12      -6.971358135069e-12       0.000000000000e+00       1.471379836197e-15       5.362463652348e-16      -3.852735354615e-17 
 1421       1.135315172830e-10       1.826287034633e-12      -6.885088408406e-12       0.000000000000e+00       1.467294936710e-15       5.354464377459e-16      -3.775357955775e-17 
 1422       1.135859716138e-10       1.805248006559e-12      -6.797671613328e-12       0.000000000000e+00       1.463223823914e-15       5.345608695087e-16      -3.698071720406e-17 
 1423       1.136331370689e-10       1.784609226778e-12      -6.709139308965e-12       0.000000000000e+00       1.459166421183e-15       5.335856499353e-16      -3.620891653721e-17 
 1424       1.136729086173e-10       1.764379503867e-12      -6.619523861099e-12       0.000000000000e+00       1.455122657760e-15       5.325178350586e-16      -3.543830929399e-17 
 1425       1.137052656665e-10       1.744562399521e-12      -6.528860285111e-12       0.000000000000e+00       1.451092488994e-15       5.313588227791e-16      -3.466895133532e-17 
 1426       1.137302088928e-10       1.725160163457e-12      -6.437184422657e-12       0.000000000000e+00       1.447075876303e-15       5.301111111836e-16      -3.390087961837e-17 
 1427       1.137477391056e-10       1.706175049980e-12      -6.344532331872e-12       0.000000000000e+00       1.443072780472e-15       5.287772139376e-16      -3.313413125891e-17 
 1428       1.137578572478e-10       1.687609317985e-12      -6.250940287750e-12       0.000000000000e+00       1.439083161653e-15       5.273596603143e-16      -3.236874353151e-17 
 1429       1.137605643960e-10       1.669465230961e-12      -6.156444782538e-12       0.000000000000e+00       1.435106979359e-15       5.258609952225e-16      -3.160475386982e-17 
 1430       1.137558617609e-10       1.651745056995e-12      -6.061082526119e-12       0.000000000000e+00       1.431144192464e-15       5.242837792346e-16      -3.084219986678e-17 
 1431       1.137437506878e-10       1.634451068775e-12      -5.964890446399e-12       0.000000000000e+00       1.427194759204e-15       5.226305886151e-16      -3.008111927487e-17 
 1432       1.137242326564e-10       1.617585543591e-12      -5.867905689698e-12       0.000000000000e+00       1.423258637174e-15       5.209040153485e-16      -2.932155000639e-17 
 1433       1.136973092815e-10       1.601150763341e-12      -5.770165621134e-12       0.000000000000e+00       1.419335783324e-15       5.191066671679e-16      -2.856353013362e-17 
 1434       1.136629823134e-10       1.585149014533e-12      -5.671707825012e-12       0.000000000000e+00       1.415426153965e-15       5.172411675825e-16      -2.780709788916e-17 
 1435       1.136212536377e-10       1.569582588288e-12      -5.572570105209e-12       0.000000000000e+00       1.411529704758e-15       5.153101559066e-16      -2.705229166608e-17 
 1436       1.135721252761e-10       1.554453780341e-12      -5.472790485564e-12       0.000000000000e+00       1.407646390719e-15       5.133162872872e-16      -2.629915001822e-17 
 1437       1.135155993866e-10       1.539764891049e-12      -5.372407210264e-12       0.000000000000e+00       1.403776166217e-15       5.112622327325e-16      -2.554771166043e-17 
 1438       1.134516782636e-10       1.525518225391e-12      -5.271458744233e-12       0.000000000000e+00       1.399918984970e-15       5.091506791400e-16      -2.479801546875e-17 
 1439       1.133803643384e-10       1.511716092970e-12      -5.169983773514e-12       0.000000000000e+00       1.396074800046e-15       5.069843293246e-16      -2.405010048075e-17 
 1440       1.133016601795e-10       1.498360808018e-12      -5.068021205664e-12       0.000000000000e+00       1.392243563860e-15       5.047659020467e-16      -2.330400589568e-17 
 1441       1.132155684929e-10       1.485454689400e-12      -4.965610170135e-12       0.000000000000e+00       1.388425228174e-15       5.024981320410e-16      -2.255977107476e-17 
 1442       1.131220921222e-10       1.473000060615e-12      -4.862790018664e-12       0.000000000000e+00       1.384619744093e-15       5.001837700437e-16      -2.181743554141e-17 
 1443       1.130212340492e-10       1.460999249799e-12      -4.759600325660e-12       0.000000000000e+00       1.380827062068e-15       4.978255828218e-16      -2.107703898151e-17 
 1444       1.129129973941e-10       1.449454589732e-12      -4.656080888591e-12       0.000000000000e+00       1.377047131891e-15       4.954263532002e-16      -2.033862124360e-17 
 1445       1.127973854158e-10       1.438368417835e-12      -4.552271728372e-12       0.000000000000e+00       1.373279902693e-15       4.929888800908e-16      -1.960222233914e-17 
 1446       1.126744015121e-10       1.427743076179e-12      -4.448213089751e-12       0.000000000000e+00       1.369525322947e-15       4.905159785200e-16      -1.886788244279e-17 
 1447       1.125440492203e-10       1.417580911484e-12      -4.343945441697e-12       0.000000000000e+00       1.365783340461e-15       4.880104796574e-16      -1.813564189259e-17 
 1448       1.124063322171e-10       1.407884275123e-12      -4.239509477789e-12       0.000000000000e+00       1.362053902381e-15       4.854752308438e-16      -1.740554119023e-17 
 1449       1.122612543193e-10       1.398655523128e-12      -4.134946116598e-12       0.000000000000e+00       1.358336955189e-15       4.829130956192e-16      -1.667762100130e-17 
 1450       1.121088194838e-10       1.389897016189e-12      -4.030296502081e-12       0.000000000000e+00       1.354632444697e-15       4.803269537513e-16      -1.595192215552e-17 
 1451       1.119490318081e-10       1.381611119659e-12      -3.925602003964e-12       0.000000000000e+00       1.350940316053e-15       4.777197012634e-16      -1.522848564699e-17 
 1452       1.117818955307e-10       1.373800203560e-12      -3.820904218131e-12       0.000000000000e+00       1.347260513733e-15       4.750942504630e-16      -1.450735263440e-17 
 1453       1.116074150309e-10       1.366466642579e-12      -3.716244967010e-12       0.000000000000e+00       1.343592981543e-15       4.724535299694e-16      -1.378856444132e-17 
 1454       1.114255948298e-10       1.359612816078e-12      -3.611666299960e-12       0.000000000000e+00       1.339937662618e-15       4.698004847426e-16      -1.307216255642e-17 
 1455       1.112364395902e-10       1.353241108095e-12      -3.507210493662e-12       0.000000000000e+00       1.336294499417e-15       4.671380761107e-16      -1.235818863368e-17 
 1456       1.110399541168e-10       1.347353907344e-12      -3.402920052500e-12       0.000000000000e+00       1.332663433727e-15       4.644692817988e-16      -1.164668449270e-17 
 1457       1.108361433569e-10       1.341953607224e-12      -3.298837708956e-12       0.000000000000e+00       1.329044406656e-15       4.617970959568e-16      -1.093769211886e-17 
 1458       1.106250124005e-10       1.337042605816e-12      -3.195006423990e-12       0.000000000000e+00       1.325437358637e-15       4.591245291877e-16      -1.023125366364e-17 
 1459       1.104065664803e-10       1.332623305892e-12      -3.091469387430e-12       0.000000000000e+00       1.321842229421e-15       4.564546085756e-16      -9.527411444799e-18 
 1460       1.101808109727e-10       1.328698114911e-12      -2.988270018363e-12       0.000000000000e+00       1.318258958080e-15       4.537903777144e-16      -8.826207946656e-18 
 1461       1.099477513974e-10       1.325269445031e-12      -2.885451965515e-12       0.000000000000e+00       1.314687483003e-15       4.511348967352e-16      -8.127685820310e-18 
 1462       1.097073934183e-10       1.322339713104e-12      -2.783059107646e-12       0.000000000000e+00       1.311127741897e-15       4.484912423354e-16      -7.431887883892e-18 
 1463       1.094597570420e-10       1.319910199063e-12      -2.681132467621e-12       0.000000000000e+00       1.307579677066e-15       4.458619703415e-16      -6.738859211045e-18 
 1464       1.092049193692e-10       1.317977608572e-12      -2.579700920119e-12       0.000000000000e+00       1.304043251316e-15       4.432474974661e-16      -6.048653418733e-18 
 1465       1.089429722715e-10       1.316537476018e-12      -2.478790391805e-12       0.000000000000e+00       1.300518432212e-15       4.406477034294e-16      -5.361326442776e-18 
 1466       1.086740082327e-10       1.315585302952e-12      -2.378426939419e-12       0.000000000000e+00       1.297005186797e-15       4.380624669546e-16      -4.676934455664e-18 
 1467       1.083981203495e-10       1.315116558029e-12      -2.278636749995e-12       0.000000000000e+00       1.293503481604e-15       4.354916657652e-16      -3.995533866916e-18 
 1468       1.081154023334e-10       1.315126676948e-12      -2.179446141070e-12       0.000000000000e+00       1.290013282643e-15       4.329351765838e-16      -3.317181323442e-18 
 1469       1.078259485110e-10       1.315611062387e-12      -2.080881560907e-12       0.000000000000e+00       1.286534555409e-15       4.303928751296e-16      -2.641933709897e-18 
 1470       1.075298538254e-10       1.316565083949e-12      -1.982969588699e-12       0.000000000000e+00       1.283067264876e-15       4.278646361167e-16      -1.969848149043e-18 
 1471       1.072272138375e-10       1.317984078094e-12      -1.885736934791e-12       0.000000000000e+00       1.279611375497e-15       4.253503332525e-16      -1.300982002103e-18 
 1472       1.069181247268e-10       1.319863348084e-12      -1.789210440892e-12       0.000000000000e+00       1.276166851202e-15       4.228498392350e-16      -6.353928691257e-19 
 1473       1.066026832929e-10       1.322198163919e-12      -1.693417080289e-12       0.000000000000e+00       1.272733655399e-15       4.203630257518e-16       2.686141066276e-20 
 1474       1.062809869559e-10       1.324983762276e-12      -1.598383958060e-12       0.000000000000e+00       1.269311750972e-15       4.178897634774e-16       6.857227584961e-19 
 1475       1.059531337584e-10       1.328215346451e-12      -1.504138311292e-12       0.000000000000e+00       1.265901100279e-15       4.154299220718e-16       1.341132855711e-18 
 1476       1.056192223659e-10       1.331888086293e-12      -1.410707509294e-12       0.000000000000e+00       1.262501665151e-15       4.129833701782e-16       1.993033143388e-18 
 1477       1.052793520681e-10       1.335997118151e-12      -1.318119053806e-12       0.000000000000e+00       1.259113406892e-15       4.105499754215e-16       2.641364821995e-18 
 1478       1.049336227802e-10       1.340537544804e-12      -1.226400579224e-12       0.000000000000e+00       1.255736286277e-15       4.081296044058e-16       3.286068851026e-18 
 1479       1.045821350438e-10       1.345504435407e-12      -1.135579852805e-12       0.000000000000e+00       1.252370263552e-15       4.057221227131e-16       3.927085948645e-18 
 1480       1.042249900281e-10       1.350892825427e-12      -1.045684774885e-12       0.000000000000e+00       1.249015298431e-15       4.033273949009e-16       4.564356591326e-18 
 1481       1.038622895308e-10       1.356697716586e-12      -9.567433790937e-13       0.000000000000e+00       1.245671350096e-15       4.009452845006e-16       5.197821013497e-18 
 1482       1.034941359797e-10       1.362914076792e-12      -8.687838325683e-13       0.000000000000e+00       1.242338377195e-15       3.985756540155e-16       5.827419207178e-18 
 1483       1.031206324331e-10       1.369536840087e-12      -7.818344361678e-13       0.000000000000e+00       1.239016337843e-15       3.962183649185e-16       6.453090921626e-18 
 1484       1.027418825815e-10       1.376560906583e-12      -6.959236246876e-13       0.000000000000e+00       1.235705189621e-15       3.938732776508e-16       7.074775662976e-18 
 1485       1.023579907484e-10       1.383981142398e-12      -6.110799670733e-13       0.000000000000e+00       1.232404889568e-15       3.915402516196e-16       7.692412693879e-18 
 1486       1.019690618915e-10       1.391792379599e-12      -5.273321666359e-13       0.000000000000e+00       1.229115394192e-15       3.892191451962e-16       8.305941033150e-18 
 1487       1.015752016038e-10       1.399989416142e-12      -4.447090612655e-13       0.000000000000e+00       1.225836659457e-15       3.869098157141e-16       8.915299455403e-18 
